ticker,target_name,horizon,spike_percentile,embedding_variant,alignment_mode,placebo_variant,evaluation_filter,num_test_spikes,num_test_samples,precision,recall,f1,roc_auc,pr_auc
BAC,log_gk,1,90.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,5,105,0.25,0.4,0.3076923076923077,0.692,0.16269147221638286
BX,log_gk,1,90.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,3,86,0.027777777777777776,0.3333333333333333,0.05128205128205128,0.5301204819277108,0.09671052631578947
C,log_gk,1,90.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,1,100,0.0,0.0,0.0,0.7373737373737373,0.037037037037037035
ABT,log_gk,1,95.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,1,125,0.0,0.0,0.0,0.9193548387096774,0.09090909090909091
AMD,log_gk,1,95.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,5,173,0.0625,0.6,0.11320754716981132,0.6297619047619047,0.06603155364075368
AMGN,log_gk,1,95.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,2,77,0.14285714285714285,0.5,0.2222222222222222,0.5533333333333333,0.0873015873015873
AXP,log_gk,1,95.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,2,85,0.0,0.0,0.0,0.6385542168674698,0.07407407407407407
BAC,log_gk,1,95.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,2,105,0.0,0.0,0.0,0.587378640776699,0.09552845528455284
BX,log_gk,1,95.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,0,86,,,,,
C,log_gk,1,95.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,0,100,,,,,
ABT,log_gk,3,80.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,15,125,0.2222222222222222,0.26666666666666666,0.24242424242424243,0.5315151515151515,0.1896325628610503
AMD,log_gk,3,80.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,20,173,0.12857142857142856,0.45,0.2,0.5169934640522875,0.12772261717856223
AMGN,log_gk,3,80.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,9,77,0.0,0.0,0.0,0.28431372549019607,0.08631046695101227
AXP,log_gk,3,80.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,8,85,0.0,0.0,0.0,0.5795454545454546,0.12022966934633222
BAC,log_gk,3,80.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,7,105,0.07692307692307693,0.14285714285714285,0.1,0.6107871720116619,0.09594881942145811
BX,log_gk,3,80.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,12,86,0.21739130434782608,0.8333333333333334,0.3448275862068966,0.7432432432432432,0.449634738205174
C,log_gk,3,80.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,8,100,0.1111111111111111,0.125,0.11764705882352941,0.5801630434782609,0.1511189929723809
ABT,log_gk,3,85.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,9,125,0.15384615384615385,0.2222222222222222,0.18181818181818182,0.5210727969348659,0.09984800146670633
AMD,log_gk,3,85.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,14,173,0.07692307692307693,0.35714285714285715,0.12658227848101267,0.5700808625336926,0.10607783851481659
AMGN,log_gk,3,85.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,8,77,0.0,0.0,0.0,0.3115942028985507,0.08092765422817294
AXP,log_gk,3,85.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,6,85,0.0,0.0,0.0,0.5864978902953587,0.1056796104181763
BAC,log_gk,3,85.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,5,105,0.0,0.0,0.0,0.6699999999999999,0.08330139030328784
BX,log_gk,3,85.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,9,86,0.16279069767441862,0.7777777777777778,0.2692307692307692,0.7445887445887447,0.395805664923312
C,log_gk,3,85.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,4,100,0.16666666666666666,0.25,0.2,0.6302083333333334,0.1919191919191919
ABT,log_gk,3,90.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,4,125,0.0,0.0,0.0,0.49380165289256195,0.04662216438532228
AMD,log_gk,3,90.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,6,173,0.06060606060606061,0.6666666666666666,0.1111111111111111,0.5958083832335329,0.05879611901781237
AMGN,log_gk,3,90.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,1,77,0.0,0.0,0.0,0.3421052631578947,0.0196078431372549
AXP,log_gk,3,90.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,4,85,0.0,0.0,0.0,0.4876543209876543,0.062223800505050504
BAC,log_gk,3,90.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,3,105,0.0,0.0,0.0,0.6601307189542484,0.05871794871794872
BX,log_gk,3,90.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,6,86,0.13513513513513514,0.8333333333333334,0.23255813953488372,0.7395833333333334,0.24733626588465296
C,log_gk,3,90.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,3,100,0.16666666666666666,0.3333333333333333,0.2222222222222222,0.6288659793814433,0.19618055555555555
ABT,log_gk,3,95.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,1,125,0.0,0.0,0.0,0.9193548387096774,0.09090909090909091
AMD,log_gk,3,95.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,5,173,0.017543859649122806,0.2,0.03225806451612903,0.40714285714285714,0.02847981089669069
AMGN,log_gk,3,95.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,0,77,,,,,
AXP,log_gk,3,95.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,3,85,0.0,0.0,0.0,0.5691056910569106,0.05536780159730979
BAC,log_gk,3,95.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,2,105,0.0,0.0,0.0,0.5097087378640777,0.02827380952380952
BX,log_gk,3,95.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,2,86,0.09090909090909091,1.0,0.16666666666666666,0.8630952380952381,0.14761904761904762
C,log_gk,3,95.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,1,100,0.25,1.0,0.4,0.9797979797979798,0.3333333333333333
ABT,log_abs_return,1,80.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,15,125,0.15,0.2,0.17142857142857143,0.5393939393939394,0.1779374415145191
AMD,log_abs_return,1,80.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,23,173,0.125,0.391304347826087,0.18947368421052632,0.5005797101449274,0.12985397428702544
AMGN,log_abs_return,1,80.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,19,77,0.3181818181818182,0.3684210526315789,0.34146341463414637,0.5462794918330308,0.3666674367735864
AXP,log_abs_return,1,80.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,10,85,0.2,0.2,0.2,0.8013333333333332,0.28821853062139835
BAC,log_abs_return,1,80.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,20,105,0.1875,0.15,0.16666666666666666,0.5282352941176471,0.2688044661153008
BX,log_abs_return,1,80.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,15,86,0.20754716981132076,0.7333333333333333,0.3235294117647059,0.6713615023474178,0.31773754887578026
C,log_abs_return,1,80.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,10,100,0.23076923076923078,0.3,0.2608695652173913,0.6088888888888889,0.32719626172413974
ABT,log_abs_return,1,85.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,9,125,0.08695652173913043,0.2222222222222222,0.125,0.5210727969348659,0.10527310241415053
AMD,log_abs_return,1,85.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,15,173,0.08333333333333333,0.4,0.13793103448275862,0.5054852320675105,0.10403319799818003
AMGN,log_abs_return,1,85.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,16,77,0.2777777777777778,0.3125,0.29411764705882354,0.5163934426229508,0.2632285145758782
AXP,log_abs_return,1,85.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,6,85,0.3,0.5,0.375,0.850210970464135,0.251839057102215
BAC,log_abs_return,1,85.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,12,105,0.14285714285714285,0.16666666666666666,0.15384615384615385,0.5044802867383512,0.19823677775619436
BX,log_abs_return,1,85.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,9,86,0.14634146341463414,0.6666666666666666,0.24,0.5829725829725829,0.1798431390416283
C,log_abs_return,1,85.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,7,100,0.3,0.42857142857142855,0.35294117647058826,0.7619047619047619,0.4130613161706731
ABT,log_abs_return,1,90.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,6,125,0.09090909090909091,0.3333333333333333,0.14285714285714285,0.46078431372549017,0.0704619666632623
AMD,log_abs_return,1,90.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,12,173,0.06557377049180328,0.3333333333333333,0.1095890410958904,0.5134575569358178,0.08691293445289708
AMGN,log_abs_return,1,90.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,9,77,0.13333333333333333,0.2222222222222222,0.16666666666666666,0.45751633986928103,0.14107908688733156
AXP,log_abs_return,1,90.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,6,85,0.125,0.16666666666666666,0.14285714285714285,0.8396624472573839,0.21039064702857804
BAC,log_abs_return,1,90.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,7,105,0.1,0.14285714285714285,0.11764705882352941,0.48833819241982507,0.20295510299085098
BX,log_abs_return,1,90.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,5,86,0.10256410256410256,0.8,0.18181818181818182,0.6864197530864198,0.19475677594981655
C,log_abs_return,1,90.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,5,100,0.2,0.4,0.26666666666666666,0.7621052631578947,0.30630479321517057
ABT,log_abs_return,1,95.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,3,125,0.18181818181818182,0.6666666666666666,0.2857142857142857,0.6475409836065574,0.23546944858420266
AMD,log_abs_return,1,95.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,7,173,0.018867924528301886,0.14285714285714285,0.03333333333333333,0.45955249569707396,0.0417463295173896
AMGN,log_abs_return,1,95.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,2,77,0.08333333333333333,0.5,0.14285714285714285,0.6266666666666667,0.1431818181818182
AXP,log_abs_return,1,95.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,2,85,0.0,0.0,0.0,0.710843373493976,0.057870370370370364
BAC,log_abs_return,1,95.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,3,105,0.0,0.0,0.0,0.7026143790849674,0.06515700219614004
BX,log_abs_return,1,95.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,2,86,0.038461538461538464,0.5,0.07142857142857142,0.6845238095238095,0.052258064516129035
C,log_abs_return,1,95.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,1,100,0.14285714285714285,1.0,0.25,1.0,1.0
ABT,log_abs_return,3,80.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,24,125,0.2,0.16666666666666666,0.18181818181818182,0.5243399339933993,0.20978697466381763
AMD,log_abs_return,3,80.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,27,173,0.20253164556962025,0.5925925925925926,0.3018867924528302,0.6085743277524099,0.2305587920716116
AMGN,log_abs_return,3,80.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,16,77,0.2,0.25,0.2222222222222222,0.6014344262295083,0.3334299322633316
AXP,log_abs_return,3,80.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,13,85,0.3333333333333333,0.3076923076923077,0.32,0.6655982905982907,0.2844540099422214
BAC,log_abs_return,3,80.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,17,105,0.16666666666666666,0.17647058823529413,0.17142857142857143,0.5762032085561498,0.22625844305787585
BX,log_abs_return,3,80.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,15,86,0.21428571428571427,0.8,0.3380281690140845,0.644131455399061,0.26708912624864056
C,log_abs_return,3,80.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,10,100,0.058823529411764705,0.1,0.07407407407407407,0.45333333333333337,0.10604271503197274
ABT,log_abs_return,3,85.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,18,125,0.15,0.16666666666666666,0.15789473684210525,0.4652128764278297,0.14425199171897665
AMD,log_abs_return,3,85.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,19,173,0.16666666666666666,0.631578947368421,0.26373626373626374,0.649008885850991,0.2133892562578941
AMGN,log_abs_return,3,85.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,10,77,0.26666666666666666,0.4,0.32,0.6537313432835821,0.21754809182305762
AXP,log_abs_return,3,85.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,10,85,0.3,0.3,0.3,0.696,0.21426879821587355
BAC,log_abs_return,3,85.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,15,105,0.23076923076923078,0.2,0.21428571428571427,0.5214814814814814,0.2113401116920141
BX,log_abs_return,3,85.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,7,86,0.08333333333333333,0.5714285714285714,0.14545454545454545,0.6021699819168174,0.13339146233883076
C,log_abs_return,3,85.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,6,100,0.07692307692307693,0.16666666666666666,0.10526315789473684,0.5106382978723404,0.08352769622147244
ABT,log_abs_return,3,90.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,10,125,0.16666666666666666,0.2,0.18181818181818182,0.5304347826086957,0.11071044978485807
AMD,log_abs_return,3,90.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,12,173,0.1076923076923077,0.5833333333333334,0.18181818181818182,0.6682194616977226,0.1354388497461948
AMGN,log_abs_return,3,90.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,8,77,0.19047619047619047,0.5,0.27586206896551724,0.6231884057971014,0.15644692350006473
AXP,log_abs_return,3,90.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,3,85,0.0,0.0,0.0,0.7317073170731707,0.09841269841269842
BAC,log_abs_return,3,90.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,8,105,0.0,0.0,0.0,0.48711340206185566,0.08239538913549446
BX,log_abs_return,3,90.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,5,86,0.04878048780487805,0.4,0.08695652173913043,0.5037037037037038,0.06512062790674214
C,log_abs_return,3,90.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,3,100,0.0,0.0,0.0,0.37800687285223367,0.03193889198444169
ABT,log_abs_return,3,95.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,4,125,0.0,0.0,0.0,0.3822314049586777,0.03167844017579753
AMD,log_abs_return,3,95.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,8,173,0.10416666666666667,0.625,0.17857142857142858,0.75,0.1484169046972445
AMGN,log_abs_return,3,95.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,2,77,0.05555555555555555,0.5,0.1,0.76,0.0748663101604278
AXP,log_abs_return,3,95.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,2,85,0.0,0.0,0.0,0.6566265060240963,0.04857142857142857
BAC,log_abs_return,3,95.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,3,105,0.0,0.0,0.0,0.33333333333333326,0.02743452834986016
BX,log_abs_return,3,95.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,2,86,0.03571428571428571,0.5,0.06666666666666667,0.7023809523809524,0.05507246376811594
C,log_abs_return,3,95.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,1,100,0.0,0.0,0.0,0.19191919191919193,0.012345679012345678
ABT,log_gk,1,80.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,14,125,0.8,0.2857142857142857,0.42105263157894735,0.6788931788931789,0.43544928940400685
AMD,log_gk,1,80.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,17,173,0.07857142857142857,0.6470588235294118,0.14012738853503184,0.49585218702865763,0.11819152178706992
AMGN,log_gk,1,80.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,13,77,0.6,0.23076923076923078,0.3333333333333333,0.5961538461538463,0.36174956412953624
AXP,log_gk,1,80.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,10,85,0.1875,0.3,0.23076923076923078,0.7,0.3046953814716973
BAC,log_gk,1,80.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,9,105,0.125,0.2222222222222222,0.16,0.625,0.14446299989696118
BX,log_gk,1,80.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,10,86,0.1346153846153846,0.7,0.22580645161290322,0.6592105263157895,0.3878812381054425
C,log_gk,1,80.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,9,100,0.2857142857142857,0.4444444444444444,0.34782608695652173,0.7594627594627594,0.22301913122808648
ABT,log_gk,1,85.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,10,125,1.0,0.3,0.46153846153846156,0.7069565217391305,0.4392034151619132
AMD,log_gk,1,85.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,13,173,0.07352941176470588,0.7692307692307693,0.1342281879194631,0.5581730769230769,0.10386294297073181
AMGN,log_gk,1,85.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,11,77,0.6666666666666666,0.18181818181818182,0.2857142857142857,0.637741046831956,0.40709185731179864
AXP,log_gk,1,85.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,7,85,0.07142857142857142,0.14285714285714285,0.09523809523809523,0.6886446886446886,0.13560784472657178
BAC,log_gk,1,85.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,6,105,0.15384615384615385,0.3333333333333333,0.21052631578947367,0.6195286195286195,0.12650765536765032
BX,log_gk,1,85.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,6,86,0.0625,0.5,0.1111111111111111,0.6625000000000001,0.40439903059938764
C,log_gk,1,85.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,4,100,0.0,0.0,0.0,0.5494791666666666,0.05178800479973518
ABT,log_gk,1,90.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,6,125,0.3333333333333333,0.16666666666666666,0.2222222222222222,0.5714285714285715,0.16594434489112198
AMD,log_gk,1,90.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,6,173,0.049586776859504134,1.0,0.09448818897637795,0.7205588822355289,0.11927843179739034
AMGN,log_gk,1,90.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,5,77,0.0,0.0,0.0,0.6166666666666667,0.12241423509295672
AXP,log_gk,1,90.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,4,85,0.0,0.0,0.0,0.6975308641975309,0.0899438616703048
BAC,log_gk,1,90.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,5,105,0.15384615384615385,0.4,0.2222222222222222,0.69,0.12525442565690242
BX,log_gk,1,90.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,3,86,0.02857142857142857,0.3333333333333333,0.05263157894736842,0.4457831325301205,0.05797491039426523
C,log_gk,1,90.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,1,100,0.0,0.0,0.0,0.4747474747474747,0.018867924528301886
ABT,log_gk,1,95.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,1,125,0.0,0.0,0.0,0.9032258064516129,0.07692307692307693
AMD,log_gk,1,95.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,5,173,0.0449438202247191,0.8,0.0851063829787234,0.6738095238095239,0.07251283099667523
AMGN,log_gk,1,95.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,2,77,0.0,0.0,0.0,0.66,0.08423913043478261
AXP,log_gk,1,95.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,2,85,0.0,0.0,0.0,0.6506024096385542,0.05213903743315508
BAC,log_gk,1,95.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,2,105,0.16666666666666666,0.5,0.25,0.8300970873786407,0.11458333333333333
BX,log_gk,1,95.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,0,86,,,,,
C,log_gk,1,95.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,0,100,,,,,
ABT,log_gk,3,80.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,15,125,0.0,0.0,0.0,0.5624242424242425,0.18295272791833334
AMD,log_gk,3,80.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,20,173,0.10365853658536585,0.85,0.18478260869565216,0.3908496732026144,0.09733542278926936
AMGN,log_gk,3,80.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,9,77,0.0,0.0,0.0,0.3986928104575163,0.10836488192897187
AXP,log_gk,3,80.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,8,85,0.0,0.0,0.0,0.6363636363636364,0.1467507302489971
BAC,log_gk,3,80.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,7,105,0.10526315789473684,0.2857142857142857,0.15384615384615385,0.5714285714285714,0.12357908198244333
BX,log_gk,3,80.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,12,86,0.18518518518518517,0.8333333333333334,0.30303030303030304,0.7781531531531533,0.527045536315623
C,log_gk,3,80.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,8,100,0.047619047619047616,0.125,0.06896551724137931,0.5135869565217391,0.11969043182433994
ABT,log_gk,3,85.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,9,125,0.0,0.0,0.0,0.5708812260536398,0.11894913327333198
AMD,log_gk,3,85.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,14,173,0.07692307692307693,0.8571428571428571,0.1411764705882353,0.4775381850853549,0.09050997782270608
AMGN,log_gk,3,85.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,8,77,0.0,0.0,0.0,0.3949275362318841,0.09753031587848887
AXP,log_gk,3,85.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,6,85,0.0,0.0,0.0,0.6350210970464135,0.11315548605008324
BAC,log_gk,3,85.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,5,105,0.07142857142857142,0.2,0.10526315789473684,0.5780000000000001,0.09995414487247518
BX,log_gk,3,85.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,9,86,0.14,0.7777777777777778,0.23728813559322035,0.7676767676767677,0.40323823385417584
C,log_gk,3,85.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,4,100,0.058823529411764705,0.25,0.09523809523809523,0.6223958333333334,0.11673465423465423
ABT,log_gk,3,90.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,4,125,0.0,0.0,0.0,0.4669421487603306,0.03733374468668586
AMD,log_gk,3,90.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,6,173,0.021739130434782608,0.5,0.041666666666666664,0.39421157684630737,0.03337482297953949
AMGN,log_gk,3,90.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,1,77,0.0,0.0,0.0,0.7763157894736842,0.05555555555555555
AXP,log_gk,3,90.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,4,85,0.14285714285714285,0.25,0.18181818181818182,0.6666666666666667,0.14658679927667267
BAC,log_gk,3,90.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,3,105,0.0,0.0,0.0,0.48039215686274506,0.03509735662653168
BX,log_gk,3,90.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,6,86,0.12195121951219512,0.8333333333333334,0.2127659574468085,0.7312500000000001,0.2408456486042693
C,log_gk,3,90.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,3,100,0.08333333333333333,0.3333333333333333,0.13333333333333333,0.6219931271477663,0.11978939724037763
ABT,log_gk,3,95.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,1,125,0.0,0.0,0.0,0.685483870967742,0.025
AMD,log_gk,3,95.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,5,173,0.030927835051546393,0.6,0.058823529411764705,0.44880952380952377,0.034108395537743676
AMGN,log_gk,3,95.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,0,77,,,,,
