ticker,target_name,horizon,spike_percentile,embedding_variant,alignment_mode,best_variant,correct_text_rank,num_variants,correct_text_mae_improvement_pct,correct_text_num_spike_samples,correct_text_underprediction_reduction
ABT,log_gk,3,90.0,target_sector_weighted,same_day_text,correct_text,1,4,3.042003118602411,4,0.02820026462400005
ABT,log_gk,3,90.0,target_sector_weighted,shifted_1_day_text,correct_text,1,4,2.551885461401927,4,0.023656729627133055
ABT,log_gk,3,95.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,4,4,-3.295444049668262,1,-0.03386630838230431
ABT,log_gk,3,95.0,target_sector_event_weighted,shifted_1_day_text,correct_text,1,4,1.3323424087991973,1,0.013692090718929961
ABT,log_gk,3,95.0,target_sector_weighted,same_day_text,correct_text,1,4,1.090729701692732,1,0.011209108054188732
ABT,log_gk,3,95.0,target_sector_weighted,shifted_1_day_text,correct_text,1,4,2.943763758055668,1,0.03025219355339992
AMD,log_abs_return,1,80.0,target_sector_event_weighted,same_day_text,correct_text,1,4,16.275624076523833,23,0.37551998119185015
AMD,log_abs_return,1,80.0,target_sector_event_weighted,shifted_1_day_text,stale_20d,2,4,5.022078079308146,23,0.11587209541206035
AMD,log_abs_return,1,80.0,target_sector_weighted,same_day_text,correct_text,1,4,22.77469503723795,23,0.5254700533646354
AMD,log_abs_return,1,80.0,target_sector_weighted,shifted_1_day_text,cross_ticker_same_day,2,4,2.4672944219683854,23,0.056926748281729236
AMD,log_abs_return,1,85.0,target_sector_event_weighted,same_day_text,cross_ticker_same_day,2,4,14.599245754197435,15,0.36267870585628953
AMD,log_abs_return,1,85.0,target_sector_event_weighted,shifted_1_day_text,stale_20d,3,4,2.9505549507640825,15,0.07329854357669957
AMD,log_abs_return,1,85.0,target_sector_weighted,same_day_text,correct_text,1,4,22.133650039776118,15,0.5498505667660301
AMD,log_abs_return,1,85.0,target_sector_weighted,shifted_1_day_text,cross_ticker_same_day,4,4,0.545418240698157,15,0.013549438444787131
AMD,log_abs_return,1,90.0,target_sector_event_weighted,same_day_text,cross_ticker_same_day,2,4,13.871241157229267,12,0.3568584887085249
AMD,log_abs_return,1,90.0,target_sector_event_weighted,shifted_1_day_text,stale_20d,2,4,5.867426447224176,12,0.15094834779608765
AMD,log_abs_return,1,90.0,target_sector_weighted,same_day_text,correct_text,1,4,23.444337985622496,12,0.6031407663877889
AMD,log_abs_return,1,90.0,target_sector_weighted,shifted_1_day_text,stale_20d,3,4,2.7149883933016548,12,0.0698471495025426
AMD,log_abs_return,1,95.0,target_sector_event_weighted,same_day_text,cross_ticker_same_day,2,4,12.128222442112516,7,0.35206074818782707
AMD,log_abs_return,1,95.0,target_sector_event_weighted,shifted_1_day_text,stale_20d,3,4,2.2291985008250306,7,0.06470967166091501
AMD,log_abs_return,1,95.0,target_sector_weighted,same_day_text,correct_text,1,4,20.8214260763349,7,0.6044090036903356
AMD,log_abs_return,1,95.0,target_sector_weighted,shifted_1_day_text,stale_20d,4,4,-0.8268503405032599,7,-0.024001996245232502
AMD,log_abs_return,3,80.0,target_sector_event_weighted,same_day_text,stale_20d,2,4,6.587330598396046,27,0.08514259699156794
AMD,log_abs_return,3,80.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,2,4,3.409675240576026,27,0.04407075074555703
AMD,log_abs_return,3,80.0,target_sector_weighted,same_day_text,correct_text,1,4,6.340744794882299,27,0.0819554249833004
AMD,log_abs_return,3,80.0,target_sector_weighted,shifted_1_day_text,cross_ticker_same_day,2,4,2.5820142099732957,27,0.033373062429838715
AMD,log_abs_return,3,85.0,target_sector_event_weighted,same_day_text,stale_20d,2,4,6.443516554273667,19,0.09125522600329508
AMD,log_abs_return,3,85.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,2,4,4.297915836436887,19,0.06086851452830626
AMD,log_abs_return,3,85.0,target_sector_weighted,same_day_text,correct_text,1,4,7.162841657663982,19,0.10144254752669353
AMD,log_abs_return,3,85.0,target_sector_weighted,shifted_1_day_text,correct_text,1,4,3.5707161775943885,19,0.05056967092974727
AMD,log_abs_return,3,90.0,target_sector_event_weighted,same_day_text,stale_20d,2,4,4.653431843228669,12,0.07383049663813113
AMD,log_abs_return,3,90.0,target_sector_event_weighted,shifted_1_day_text,correct_text,1,4,5.03318538717943,12,0.07985559675661102
AMD,log_abs_return,3,90.0,target_sector_weighted,same_day_text,correct_text,1,4,6.169659147615271,12,0.09788668112099878
AMD,log_abs_return,3,90.0,target_sector_weighted,shifted_1_day_text,correct_text,1,4,3.963689941413967,12,0.0628871780554792
AMD,log_abs_return,3,95.0,target_sector_event_weighted,same_day_text,stale_20d,2,4,4.388394141726224,8,0.07566508062198363
AMD,log_abs_return,3,95.0,target_sector_event_weighted,shifted_1_day_text,correct_text,1,4,5.0741468973049875,8,0.08748889039427626
AMD,log_abs_return,3,95.0,target_sector_weighted,same_day_text,correct_text,1,4,6.825348385062344,8,0.11768326161007037
AMD,log_abs_return,3,95.0,target_sector_weighted,shifted_1_day_text,correct_text,1,4,3.4987484398854187,8,0.06032573060446067
