ticker,target_name,horizon,spike_percentile,embedding_variant,alignment_mode,placebo_variant,evaluation_filter,num_spike_samples,ts_only_mae,embedding_mae,mae_improvement_pct,underprediction_reduction
AXP,log_abs_return,3,95.0,target_sector_weighted,same_day_text,stale_20d,target_event_keyword,2,1.8977190322700426,1.903742638447131,-0.3174129612792577,-0.006023606177088414
BAC,log_abs_return,3,95.0,target_sector_weighted,same_day_text,stale_20d,target_event_keyword,3,2.008031200925527,2.0335084765236595,-1.2687689108809632,-0.02547727559813288
BX,log_abs_return,3,95.0,target_sector_weighted,same_day_text,stale_20d,target_event_keyword,2,1.7395603916227456,1.8235809257518336,-4.829986618096636,-0.08402053412908805
C,log_abs_return,3,95.0,target_sector_weighted,same_day_text,stale_20d,target_event_keyword,1,2.1476471965192094,2.048810608587646,4.602086790221055,0.09883658793156336
ABT,log_gk,1,80.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,14,0.5620180193370048,0.5689785939498799,-1.2384966982173116,-0.00696057461287501
AMD,log_gk,1,80.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,17,0.6041335454385347,0.6017438665396192,0.39555474397318213,0.0023896788989154123
AMGN,log_gk,1,80.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,13,0.5839499216471353,0.5743183876119076,1.6493767150546568,0.009631534035227797
AXP,log_gk,1,80.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,10,0.6462206533101934,0.6520199168411139,-0.8974122849857005,-0.005799263530920395
BAC,log_gk,1,80.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,9,0.7376931090287666,0.7281626952277942,1.2919212182312485,0.009530413800972463
BX,log_gk,1,80.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,10,0.39134399083647553,0.3915694445379939,-0.05761010946826883,-0.00037431232406959225
C,log_gk,1,80.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,9,0.4886474269940243,0.4899437830197335,-0.2652947614364629,-0.001296356025709174
ABT,log_gk,1,85.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,10,0.6326689371777252,0.6324381175977931,0.036483469689812704,0.00023081957993205117
AMD,log_gk,1,85.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,13,0.6368999701477859,0.6341477350341967,0.43212988578889444,0.002752235113589164
AMGN,log_gk,1,85.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,11,0.5972261951454987,0.5836305892477192,2.2764584019070546,0.013595605897779446
AXP,log_gk,1,85.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,7,0.7790123383130497,0.7804395604424853,-0.1832091815806444,-0.001427222129435484
BAC,log_gk,1,85.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,6,0.8629425569370781,0.8433867247349113,2.266180065516546,0.019555832202167018
BX,log_gk,1,85.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,6,0.4191873896020832,0.41925941324678423,-0.017181729815254208,-0.00032012134895305816
C,log_gk,1,85.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,4,0.7403898281831056,0.7514158913148321,-1.4892240157842418,-0.011026063131726493
ABT,log_gk,1,90.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,6,0.8662846179200151,0.8769381772075843,-1.2297989675897516,-0.010653559287569022
AMD,log_gk,1,90.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,6,0.7986908933631663,0.7889033192358198,1.2254520752243152,0.009787574127346618
AMGN,log_gk,1,90.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,5,0.7401301966556576,0.7225738367598361,2.3720637227276264,0.017556359895821494
AXP,log_gk,1,90.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,4,0.9149140832687737,0.9246137015757134,-1.0601671221723148,-0.009699618306939772
BAC,log_gk,1,90.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,5,0.8830063770763807,0.8547982002166915,3.1945609445184346,0.02820817685968944
BX,log_gk,1,90.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,3,0.5959605528885588,0.5971904571459506,-0.20637343385072582,-0.0012299042573918524
C,log_gk,1,90.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,1,0.9241820403033101,0.9372737872307395,-1.416576643615884,-0.013091746927429426
ABT,log_gk,1,95.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,1,1.0232591473116193,1.0531117797317986,-2.9174068464093708,-0.029852632420179326
AMD,log_gk,1,95.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,5,0.8686390617130246,0.8603595477120024,0.9531593001003629,0.008279514001022292
AMGN,log_gk,1,95.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,2,0.8572607141579454,0.8356547173848554,2.5203530753549916,0.02160599677308994
AXP,log_gk,1,95.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,2,1.0188047690991309,1.0165181320786139,0.22444310135483087,0.002286637020517013
BAC,log_gk,1,95.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,2,1.1390909327769498,1.1253754151451019,1.204075744717886,0.013715517631847973
ABT,log_gk,3,80.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,15,0.5812035140558642,0.5832696320141247,-0.35548958467961245,-0.002066117958260468
AMD,log_gk,3,80.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,20,0.6130731960405776,0.6090245064839893,0.6603925245363937,0.004048689556588303
AMGN,log_gk,3,80.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,9,0.6176728055449523,0.6092802193793027,1.3587430254833932,0.008392586165649677
AXP,log_gk,3,80.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,8,0.863204083330072,0.8543438868611948,1.0264312507299962,0.008860196468877257
BAC,log_gk,3,80.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,7,0.7105616199097647,0.6875051939911233,3.2448172364797023,0.02305642591864134
BX,log_gk,3,80.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,12,0.5326304104925836,0.5301389644315848,0.46776263839210813,0.008523018031617332
C,log_gk,3,80.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,8,0.6449256551447198,0.629772010138361,2.3496731577468877,0.01515364500635874
ABT,log_gk,3,85.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,9,0.7043317084518211,0.6818583125964103,3.190740326714699,0.02247339585541091
AMD,log_gk,3,85.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,14,0.6674724687930441,0.6647073586885347,0.4142657912931482,0.002765110104509226
AMGN,log_gk,3,85.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,8,0.6448734654610025,0.6339277961130287,1.6973359789503892,0.010945669347973808
AXP,log_gk,3,85.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,6,0.9457261966618753,0.9304066593348671,1.6198702522021153,0.015319537327008378
BAC,log_gk,3,85.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,5,0.8117910153010023,0.7728755766362365,4.793775483008567,0.038915438664765746
BX,log_gk,3,85.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,9,0.6131236700806618,0.602312185800665,1.7633447879404882,0.010811484279996848
C,log_gk,3,85.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,4,0.7807717070891225,0.77567546085873,0.6527191218790911,0.005096246230392509
ABT,log_gk,3,90.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,4,0.9270294448927492,0.9121733074300264,1.6025529226249648,0.01485613746272274
AMD,log_gk,3,90.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,6,0.8872633855122469,0.8773314656614432,1.1193879983078239,0.009931919850803808
AMGN,log_gk,3,90.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,1,0.6283190808500185,0.6631873780870352,-5.549457003572972,-0.03486829723701668
AXP,log_gk,3,90.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,4,1.1005966607601765,1.0931668867150797,0.6750678345657626,0.007429774045096815
BAC,log_gk,3,90.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,3,1.0933454778914515,1.0801576624624336,1.2061892325608745,0.013187815429017924
BX,log_gk,3,90.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,6,0.6321752616522828,0.6226690666948188,1.5037277688813906,0.00950619495746389
C,log_gk,3,90.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,3,0.8318629655790103,0.8042758977298702,3.3162995578170014,0.027587067849140112
ABT,log_gk,3,95.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,1,1.0276705618993436,1.0139784711804136,1.3323424087991973,0.013692090718929961
AMD,log_gk,3,95.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,5,0.9456344229299953,0.9281050394807284,1.8537167243714645,0.017529383449266956
AXP,log_gk,3,95.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,3,1.087494897991131,1.0831794454674066,0.39682508227818225,0.004315452523724339
BAC,log_gk,3,95.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,2,1.2828557361827784,1.2479089944076152,2.724136533009514,0.034946741775163215
BX,log_gk,3,95.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,2,0.7731724747526869,0.7276370974956574,5.889420374360172,0.0455353772570295
C,log_gk,3,95.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,1,0.703203212709496,0.6296664115079138,10.45740404373855,0.07353680120158224
ABT,log_abs_return,1,80.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,15,2.1286364484420703,2.3564733872156465,-10.703421852065341,-0.22783693877357616
AMD,log_abs_return,1,80.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,23,2.307253961053972,2.1913818656419117,5.022078079308146,0.11587209541206035
AMGN,log_abs_return,1,80.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,19,2.011413646066492,2.1346232207633156,-6.1255214678378795,-0.12320957469682424
AXP,log_abs_return,1,80.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,10,1.7821010496831318,1.7870962252902474,-0.2802969903420331,-0.004995175607115776
BAC,log_abs_return,1,80.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,20,2.100610763211964,1.9930136876069955,5.122180533838923,0.10759707560496853
BX,log_abs_return,1,80.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,15,1.9234859842492633,1.9557309113704215,-1.6763796245566835,-0.03224492712115842
C,log_abs_return,1,80.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,10,1.6156311430140455,1.6714839162436068,-3.4570250438082653,-0.049675897723449845
ABT,log_abs_return,1,85.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,9,2.1113127479317466,2.2706191389245474,-7.545371530052009,-0.1593063909928007
AMD,log_abs_return,1,85.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,15,2.484229061984355,2.4109305184076555,2.9505549507640825,0.07329854357669957
AMGN,log_abs_return,1,85.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,16,2.2078219901307676,2.3201600187426874,-5.088183246388722,-0.11233802861191972
AXP,log_abs_return,1,85.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,6,1.81726961331852,1.823115131949444,-0.32166490806224235,-0.0058455186309241585
BAC,log_abs_return,1,85.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,12,2.1518630441143594,1.9790005412895446,8.0331554230469,0.17286250282481497
BX,log_abs_return,1,85.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,9,2.137433607039107,2.100567979585461,1.7247612899992908,0.03686562745364593
C,log_abs_return,1,85.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,7,1.550942236156938,1.5007046488740057,3.239165593131019,0.0590616951488055
ABT,log_abs_return,1,90.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,6,2.4480962642437913,2.569789378977046,-4.970928492913864,-0.12169311473325443
AMD,log_abs_return,1,90.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,12,2.5726500221830615,2.421701674386974,5.867426447224176,0.15094834779608765
AMGN,log_abs_return,1,90.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,9,2.3357238502496087,2.374265235181868,-1.650083117836922,-0.03854138493225959
AXP,log_abs_return,1,90.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,6,1.81726961331852,1.823115131949444,-0.32166490806224235,-0.0058455186309241585
BAC,log_abs_return,1,90.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,7,2.2167686684763956,2.027518257553924,8.537219675364005,0.18925041092247152
BX,log_abs_return,1,90.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,5,2.201106277316613,2.0107182636177736,8.649651116843982,0.19038801369883956
C,log_abs_return,1,90.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,5,1.695038468780017,1.7397748694765358,-2.639255776225374,-0.03238264968429636
ABT,log_abs_return,1,95.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,3,2.345691316634381,2.5448123651621497,-8.4888001722865,-0.1991210485277691
AMD,log_abs_return,1,95.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,7,2.90282232098065,2.838112649319735,2.2291985008250306,0.06470967166091501
AMGN,log_abs_return,1,95.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,2,2.9458166120306295,2.89886484402761,1.5938455846596054,0.04695176800301937
AXP,log_abs_return,1,95.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,2,1.9015547102869845,1.9959589276282534,-4.964580657635738,-0.09440421734126891
BAC,log_abs_return,1,95.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,3,3.0936636881111994,2.881306347002029,6.864267176980149,0.21235734110917104
BX,log_abs_return,1,95.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,2,2.413591038692463,2.2822182967361293,5.443040674674666,0.13137274195633353
C,log_abs_return,1,95.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,1,0.3871329009508724,0.061768755061111236,84.04456068977983,0.3871329009508724
ABT,log_abs_return,3,80.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,24,1.4698385170987622,1.4762676121439335,-0.43740145399518876,-0.006429095045171344
AMD,log_abs_return,3,80.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,27,1.2925204788157958,1.248449728070239,3.409675240576026,0.04407075074555703
AMGN,log_abs_return,3,80.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,16,1.3851414301779144,1.3559889856435166,2.1046547232836232,0.029152444534397803
AXP,log_abs_return,3,80.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,13,1.3926869650933786,1.3220725087937593,5.070375329813238,0.07061445629961947
BAC,log_abs_return,3,80.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,17,1.4765056092179683,1.465410170137049,0.7514660974973173,0.011095439080919256
BX,log_abs_return,3,80.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,15,1.145745548102449,1.1117639613367893,2.965892978762954,0.03398158676565943
C,log_abs_return,3,80.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,10,1.4326429018771083,1.4051274859098548,1.9206053323687042,0.027515415967253487
ABT,log_abs_return,3,85.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,18,1.6165463063562908,1.6066192634339456,0.6140896108767148,0.00992704292234513
AMD,log_abs_return,3,85.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,19,1.4162332824732167,1.3553647679449103,4.297915836436887,0.06086851452830626
AMGN,log_abs_return,3,85.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,10,1.565996213071277,1.5144569792213445,3.2911467741580482,0.05153923384993266
AXP,log_abs_return,3,85.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,10,1.4388802550788098,1.3880606832643037,3.531883326296855,0.05081957181450623
BAC,log_abs_return,3,85.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,15,1.5606765975476167,1.532311887125775,1.8174624048577892,0.028364710421841247
BX,log_abs_return,3,85.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,7,1.3752024240493863,1.29814620521013,5.603263744428147,0.07705621883925654
C,log_abs_return,3,85.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,6,1.5634776182932566,1.5361363158540862,1.74874920620975,0.027341302439170434
ABT,log_abs_return,3,90.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,10,1.7964011105373736,1.7592739398198227,2.0667528259568213,0.03712717071755085
AMD,log_abs_return,3,90.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,12,1.586581669731857,1.5067260729752459,5.03318538717943,0.07985559675661102
AMGN,log_abs_return,3,90.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,8,1.6890463232585187,1.6403999705369057,2.8801076709230893,0.048646352721612995
AXP,log_abs_return,3,90.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,3,1.7855400963896404,1.7670071390285205,1.0379468598097317,0.01853295736112
BAC,log_abs_return,3,90.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,8,1.7967386863707893,1.799038280335801,-0.12798711256429796,-0.0022995939650114483
BX,log_abs_return,3,90.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,5,1.546478921868183,1.5018487343460813,2.8859227818111646,0.04463018752210166
C,log_abs_return,3,90.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,3,1.833864733857567,1.8398013911719548,-0.32372383877516886,-0.005936657314387676
ABT,log_abs_return,3,95.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,4,2.1714381731391503,2.0964149568170685,3.455001263684344,0.07502321632208186
AMD,log_abs_return,3,95.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,8,1.7242088604242807,1.6367199700300044,5.0741468973049875,0.08748889039427626
AMGN,log_abs_return,3,95.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,2,2.0879177473907022,2.009348538582188,3.7630413797048914,0.07856920880851481
AXP,log_abs_return,3,95.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,2,1.8977190322700426,1.915406217137329,-0.9320233694515383,-0.017687184867286376
BAC,log_abs_return,3,95.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,3,2.008031200925527,1.9963031110559004,0.5840591453071419,0.011728089869626443
BX,log_abs_return,3,95.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,2,1.7395603916227456,1.698043041446406,2.386657593279077,0.04151735017633951
C,log_abs_return,3,95.0,target_sector_event_weighted,shifted_1_day_text,correct_text,target_event_keyword,1,2.1476471965192094,2.2443944657891746,-4.504802717446696,-0.09674726926996513
ABT,log_gk,1,80.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,14,0.5620180193370048,0.5673573161242321,-0.95002234866525,-0.005339296787227253
AMD,log_gk,1,80.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,17,0.6041335454385347,0.6039799597281907,0.025422476785737093,0.00015358571034395542
AMGN,log_gk,1,80.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,13,0.5839499216471353,0.5829409069758256,0.17279130177184607,0.0010090146713097946
AXP,log_gk,1,80.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,10,0.6462206533101934,0.6384619462433365,1.2006281487776305,0.0077587070668569515
BAC,log_gk,1,80.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,9,0.7376931090287666,0.7464539409854556,-1.1875984538100575,-0.008760831956688975
BX,log_gk,1,80.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,10,0.39134399083647553,0.3925222036685442,-0.30106833365456437,-0.0030548833023817945
C,log_gk,1,80.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,9,0.4886474269940243,0.48546921275968125,0.650410512523158,0.0031782142343430822
ABT,log_gk,1,85.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,10,0.6326689371777252,0.6359613790525377,-0.5204051726483907,-0.0032924418748125463
AMD,log_gk,1,85.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,13,0.6368999701477859,0.6315341320812343,0.8424930629697578,0.005365838066551691
AMGN,log_gk,1,85.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,11,0.5972261951454987,0.5997169899899107,-0.41706054835810424,-0.0024907948444120686
AXP,log_gk,1,85.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,7,0.7790123383130497,0.7689590679050432,1.290514914022654,0.010053270408006552
BAC,log_gk,1,85.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,6,0.8629425569370781,0.8788669061921023,-1.845354493993892,-0.01592434925502406
BX,log_gk,1,85.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,6,0.4191873896020832,0.42465385741924694,-1.3040630402438496,-0.008594251934352334
C,log_gk,1,85.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,4,0.7403898281831056,0.729488456831203,1.4723826472135968,0.010901371351902611
ABT,log_gk,1,90.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,6,0.8662846179200151,0.8649803767763226,0.15055573153591,0.0013042411436927637
AMD,log_gk,1,90.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,6,0.7986908933631663,0.7891837553260332,1.1903401073098483,0.009507138037133137
AMGN,log_gk,1,90.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,5,0.7401301966556576,0.7467820819983776,-0.8987452981620135,-0.006651885342719943
AXP,log_gk,1,90.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,4,0.9149140832687737,0.9002108877113806,1.607057517888675,0.014703195557393078
BAC,log_gk,1,90.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,5,0.8830063770763807,0.8954035461980905,-1.4039727734194354,-0.012397169121709517
BX,log_gk,1,90.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,3,0.5959605528885588,0.6087114037778725,-2.139546120546346,-0.012750850889313714
C,log_gk,1,90.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,1,0.9241820403033101,0.891009910560423,3.5893501817023212,0.03317212974288708
ABT,log_gk,1,95.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,1,1.0232591473116193,1.0128119528998507,1.0209724915937655,0.010447194411768557
AMD,log_gk,1,95.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,5,0.8686390617130246,0.8573815420340463,1.2959951002868386,0.011257519678978234
AMGN,log_gk,1,95.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,2,0.8572607141579454,0.8796317531391713,-2.6095957287859814,-0.022371038981225944
AXP,log_gk,1,95.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,2,1.0188047690991309,1.0138597259463227,0.4853769144780117,0.004945043152808193
BAC,log_gk,1,95.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,2,1.1390909327769498,1.1604869530926623,-1.8783417284827126,-0.021396020315712416
ABT,log_gk,3,80.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,15,0.5812035140558642,0.5792404907548973,0.33775145082455565,0.001963023300966782
AMD,log_gk,3,80.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,20,0.6130731960405776,0.6154137506646056,-0.38177409143703944,-0.002340554624028046
AMGN,log_gk,3,80.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,9,0.6176728055449523,0.6107926393904808,1.1138852306119207,0.006880166154471488
AXP,log_gk,3,80.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,8,0.863204083330072,0.874841297234872,-1.348141665399207,-0.011637213904799992
BAC,log_gk,3,80.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,7,0.7105616199097647,0.7174642624588612,-0.9714347574771947,-0.006902642549096402
BX,log_gk,3,80.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,12,0.5326304104925836,0.5282842366407187,0.8159830468270816,0.004026360428566855
C,log_gk,3,80.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,8,0.6449256551447198,0.637555095061282,1.1428542227528211,0.007370560083437727
ABT,log_gk,3,85.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,9,0.7043317084518211,0.7039407490337747,0.05550785423331511,0.0003909594180464795
AMD,log_gk,3,85.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,14,0.6674724687930441,0.6666391078660883,0.12485322854780423,0.0008333609269557396
AMGN,log_gk,3,85.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,8,0.6448734654610025,0.6395171869306913,0.830593723759781,0.005356278530311287
AXP,log_gk,3,85.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,6,0.9457261966618753,0.9640922386813958,-1.9420041534586905,-0.018366042019520485
BAC,log_gk,3,85.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,5,0.8117910153010023,0.816195544991519,-0.5425694061030719,-0.004404529690516768
BX,log_gk,3,85.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,9,0.6131236700806618,0.6121483542264866,0.15907326723283996,0.0009753158541752072
C,log_gk,3,85.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,4,0.7807717070891225,0.7719370831341821,1.1315246024830594,0.00883462395494039
ABT,log_gk,3,90.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,4,0.9270294448927492,0.9221378634014172,0.527661933316247,0.004891581491331953
AMD,log_gk,3,90.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,6,0.8872633855122469,0.8864998945544755,0.08605009180341715,0.0007634909577712475
